2.310000e+02 5.731876e-01 2.674870e+00 
2.320000e+02 5.743961e-01 2.769641e+00 
2.330000e+02 5.761205e-01 2.864042e+00 
2.340000e+02 5.783525e-01 2.958188e+00 
2.350000e+02 5.810864e-01 3.052191e+00 
2.360000e+02 5.843193e-01 3.146159e+00 
2.370000e+02 5.880512e-01 3.240201e+00 
2.380000e+02 5.922843e-01 3.334424e+00 
2.390000e+02 5.970238e-01 3.428934e+00 
2.400000e+02 6.022773e-01 3.523838e+00 
2.410000e+02 6.080551e-01 3.619242e+00 
2.420000e+02 6.143702e-01 3.715255e+00 
2.430000e+02 6.212385e-01 3.811988e+00 
2.440000e+02 6.286789e-01 3.909552e+00 
2.450000e+02 6.367134e-01 4.008062e+00 
2.460000e+02 6.453674e-01 4.107638e+00 
2.470000e+02 6.546699e-01 4.208402e+00 
2.480000e+02 6.646538e-01 4.310481e+00 
2.490000e+02 6.753563e-01 4.414011e+00 
2.500000e+02 6.868193e-01 4.519129e+00 
2.510000e+02 6.990897e-01 4.625983e+00 
2.520000e+02 7.122205e-01 4.734728e+00 
2.530000e+02 7.262706e-01 4.845529e+00 
2.540000e+02 7.413064e-01 4.958561e+00 
2.550000e+02 7.574019e-01 5.074009e+00 
2.560000e+02 7.746405e-01 5.192075e+00 
2.570000e+02 7.931154e-01 5.312971e+00 
2.580000e+02 8.129317e-01 5.436929e+00 
2.590000e+02 8.342075e-01 5.564197e+00 
2.600000e+02 8.570758e-01 5.695047e+00 
2.610000e+02 8.816873e-01 5.829770e+00 
2.620000e+02 9.082123e-01 5.968686e+00 
2.630000e+02 9.368443e-01 6.112143e+00 
2.640000e+02 9.678036e-01 6.260523e+00 
2.650000e+02 1.001342e+00 6.414244e+00 
2.660000e+02 1.037747e+00 6.573769e+00 
2.670000e+02 1.077350e+00 6.739605e+00 
2.680000e+02 1.120533e+00 6.912318e+00 
2.690000e+02 1.167739e+00 7.092531e+00 
2.700000e+02 1.219482e+00 7.280941e+00 
2.710000e+02 1.276361e+00 7.478325e+00 
2.720000e+02 1.339083e+00 7.685550e+00 
2.730000e+02 1.408476e+00 7.903590e+00 
2.740000e+02 1.485527e+00 8.133540e+00 
2.750000e+02 1.571406e+00 8.376633e+00 
2.760000e+02 1.667519e+00 8.634260e+00 
2.770000e+02 1.775561e+00 8.907994e+00 
2.780000e+02 1.897589e+00 9.199616e+00 
2.790000e+02 2.036118e+00 9.511141e+00 
2.800000e+02 2.194243e+00 9.844848e+00 
2.810000e+02 2.375806e+00 1.020331e+01 
2.820000e+02 2.585614e+00 1.058940e+01 
2.830000e+02 2.829734e+00 1.100634e+01 
2.840000e+02 3.115889e+00 1.145763e+01 
2.850000e+02 3.454002e+00 1.194698e+01 
2.860000e+02 3.856942e+00 1.247814e+01 
2.870000e+02 4.341544e+00 1.305449e+01 
2.880000e+02 4.930010e+00 1.367830e+01 
2.890000e+02 5.651797e+00 1.434930e+01 
2.900000e+02 6.546083e+00 1.506208e+01 
2.910000e+02 7.664742e+00 1.580138e+01 
2.920000e+02 9.075257e+00 1.653360e+01 
